Система автоматизации,AS
Абонент,ГПА-32
Ретросистема,Текущий
Дата,28.09.24
Время,19:30:43
Длительность архива (сек),25200.00
Время предыстории (сек),25200.00
Шаг дискретизации (сек),1.00

Время,"Частота вращения ротора СТ (1), об/мин","Давление газа на входе Км, Р Гвх.Км, МПа","Давление газа на выходе Км, Рг.вых.Км, МПа","Положение крана  № 6р (АПРК), %","Температура газа на входе Км, ТГ.вх.Км, °С","Температура газа на выходе Км, ТГ.вых.Км, °С","Виброперемещение ротора Км в передней опоре, гор. сост. (размах), мкм","Виброперемещение ротора Км в передней опоре, верт. сост. (размах), мкм","Виброперемещение ротора Км в задней опоре гор. сост. (размах), мкм","Виброперемещение ротора Км в задней опоре верт. сост. (размах), мкм","Осевой сдвиг ротора К, мм","Перепад давления  на конфузоре,  DРКонф, кПа","Расчетная степень сжатия Км,"
-22636.88,,3.9822,,,21.5149,72.9960,,,,,,,
-22635.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22634.88,,3.9822,,,21.5149,72.9960,,,,,,,
-22633.88,,3.9822,,,21.5149,72.9960,,,,,,,
-22632.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22631.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22630.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22629.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22628.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22627.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22626.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22625.88,,3.9822,,,21.5149,72.9960,,,,,,,
-22624.88,,3.9822,,,21.5149,72.9960,,,,,,,
-22623.88,,3.9822,,,21.5149,72.9960,,,,,,,
-22622.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22621.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22620.88,,3.9822,,,21.5149,72.9960,,,,,,,
-22619.88,,3.9822,,,21.5149,72.9960,,,,,,,
-22618.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22617.88,,3.9822,,,21.5149,72.9960,,,,,,,
-22616.88,,3.9822,,,21.5149,72.9960,,,,,,,
-22615.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22614.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22613.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22612.88,,3.9822,,,21.5149,72.9960,,,,,,,
-22611.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22610.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22609.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22608.88,,3.9822,,,21.5149,72.9960,,,,,,,
-22607.88,,3.9822,,,21.5149,72.9960,,,,,,,
-22606.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22605.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22604.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22603.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22602.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22601.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22600.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22599.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22598.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22597.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22596.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22595.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22594.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22593.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22592.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22591.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22590.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22589.88,,3.9822,,,21.5149,72.9960,,,,,,,
-22588.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22587.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22586.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22585.88,,3.9822,,,21.5149,72.9960,,,,,,,
-22584.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22583.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22582.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22581.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22580.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22579.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22578.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22577.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22576.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22575.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22574.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22573.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22572.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22571.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22570.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22569.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22568.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22567.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22566.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22565.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22564.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22563.88,,3.9822,,,21.5149,72.9960,,,,,,,
-22562.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22561.88,,3.9822,,,21.5149,72.9960,,,,,,,
-22560.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22559.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22558.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22557.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22556.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22555.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22554.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22553.88,,3.9822,,,21.5149,72.9960,,,,,,,
-22552.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22551.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22550.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22549.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22548.88,,3.9822,,,21.5149,72.9960,,,,,,,
-22547.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22546.88,,3.9822,,,21.5149,72.9960,,,,,,,
-22545.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22544.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22543.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22542.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22541.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22540.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22539.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22538.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22537.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22536.88,,3.9822,,,21.5149,72.9960,,,,,,,
-22535.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22534.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22533.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22532.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22531.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22530.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22529.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22528.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22527.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22526.88,,3.9822,,,21.5149,72.9960,,,,,,,
-22525.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22524.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22523.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22522.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22521.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22520.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22519.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22518.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22517.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22516.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22515.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22514.88,,3.9822,,,21.5149,72.9960,,,,,,,
-22513.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22512.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22511.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22510.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22509.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22508.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22507.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22506.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22505.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22504.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22503.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22502.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22501.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22500.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22499.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22498.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22497.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22496.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22495.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22494.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22493.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22492.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22491.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22490.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22489.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22488.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22487.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22486.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22485.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22484.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22483.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22482.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22481.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22480.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22479.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22478.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22477.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22476.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22475.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22474.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22473.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22472.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22471.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22470.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22469.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22468.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22467.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22466.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22465.88,,3.9811,,,21.5149,72.9960,,,,,,,
-22464.88,,3.9808,,,21.5149,72.9960,,,,,,,
-22463.88,,3.9808,,,21.5149,72.9960,,,,,,,
-22462.88,,3.9808,,,21.5149,72.9960,,,,,,,
-22461.88,,3.9808,,,21.5149,72.9960,,,,,,,
-22460.88,,3.9808,,,21.5149,72.9960,,,,,,,
-22459.88,,3.9808,,,21.5149,72.9960,,,,,,,
-22458.88,,3.9808,,,21.5149,72.9960,,,,,,,
-22457.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22456.88,,3.9808,,,21.5149,72.9960,,,,,,,
-22455.88,,3.9808,,,21.5149,72.9960,,,,,,,
-22454.88,,3.9808,,,21.5149,72.9960,,,,,,,
-22453.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22452.88,,3.9808,,,21.5149,72.9960,,,,,,,
-22451.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22450.88,,3.9808,,,21.5149,72.9960,,,,,,,
-22449.88,,3.9808,,,21.5149,72.9960,,,,,,,
-22448.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22447.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22446.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22445.88,,3.9808,,,21.5149,72.9960,,,,,,,
-22444.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22443.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22442.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22441.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22440.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22439.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22438.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22437.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22436.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22435.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22434.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22433.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22432.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22431.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22430.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22429.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22428.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22427.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22426.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22425.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22424.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22423.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22422.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22421.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22420.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22419.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22418.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22417.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22416.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22415.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22414.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22413.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22412.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22411.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22410.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22409.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22408.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22407.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22406.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22405.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22404.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22403.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22402.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22401.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22400.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22399.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22398.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22397.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22396.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22395.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22394.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22393.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22392.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22391.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22390.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22389.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22388.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22387.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22386.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22385.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22384.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22383.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22382.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22381.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22380.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22379.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22378.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22377.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22376.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22375.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22374.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22373.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22372.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22371.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22370.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22369.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22368.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22367.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22366.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22365.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22364.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22363.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22362.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22361.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22360.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22359.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22358.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22357.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22356.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22355.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22354.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22353.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22352.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22351.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22350.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22349.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22348.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22347.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22346.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22345.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22344.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22343.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22342.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22341.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22340.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22339.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22338.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22337.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22336.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22335.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22334.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22333.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22332.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22331.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22330.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22329.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22328.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22327.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22326.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22325.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22324.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22323.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22322.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22321.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22320.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22319.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22318.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22317.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22316.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22315.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22314.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22313.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22312.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22311.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22310.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22309.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22308.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22307.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22306.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22305.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22304.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22303.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22302.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22301.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22300.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22299.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22298.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22297.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22296.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22295.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22294.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22293.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22292.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22291.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22290.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22289.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22288.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22287.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22286.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22285.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22284.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22283.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22282.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22281.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22280.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22279.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22278.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22277.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22276.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22275.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22274.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22273.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22272.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22271.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22270.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22269.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22268.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22267.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22266.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22265.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22264.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22263.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22262.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22261.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22260.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22259.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22258.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22257.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22256.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22255.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22254.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22253.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22252.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22251.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22250.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22249.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22248.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22247.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22246.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22245.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22244.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22243.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22242.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22241.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22240.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22239.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22238.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22237.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22236.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22235.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22234.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22233.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22232.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22231.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22230.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22229.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22228.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22227.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22226.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22225.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22224.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22223.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22222.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22221.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22220.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22219.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22218.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22217.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22216.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22215.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22214.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22213.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22212.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22211.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22210.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22209.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22208.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22207.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22206.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22205.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22204.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22203.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22202.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22201.88,,3.9797,,,21.5149,72.9960,,,,,,,
-22200.88,,3.9797,,,21.5149,72.9960,,,,,,,
