Система автоматизации,AS
Абонент,ГПА-32
Ретросистема,Текущий
Дата,14.11.22
Время,14:50:15
Длительность архива (сек),1200.00
Время предыстории (сек),1200.00
Шаг дискретизации (сек),1.00

Время,"Частота вращения ротора СТ (1), об/мин","Давление газа на входе Км, Р Гвх.Км, МПа","Давление газа на выходе Км, Рг.вых.Км, МПа","Положение крана  № 6р (АПРК), %","Температура газа на входе Км, ТГ.вх.Км, °С","Температура газа на выходе Км, ТГ.вых.Км, °С","Виброперемещение ротора Км в передней опоре, гор. сост. (размах), мкм","Виброперемещение ротора Км в передней опоре, верт. сост. (размах), мкм","Виброперемещение ротора Км в задней опоре гор. сост. (размах), мкм","Виброперемещение ротора Км в задней опоре верт. сост. (размах), мкм","Осевой сдвиг ротора К, мм","Перепад давления  на конфузоре,  DРКонф, кПа","Помпажный запас, %","Расчетная степень сжатия Км,","Частота вращения ротора СТ (2), об/мин"
-157.92,,3.2751,3.2787,0.0000,24.4526,66.7147,15.9686,12.9395,9.9555,9.9736,0.0619,-0.0174,-10.0000,1.0011,205.3303
-156.92,,3.2751,3.2787,-0.0253,24.4526,66.6390,15.9686,12.9395,9.9555,9.9736,0.0616,-0.0174,-10.0000,1.0011,201.1022
-155.92,,3.2751,3.2787,-0.0109,24.4526,66.5633,15.9686,11.9358,10.9592,9.9736,0.0626,-0.0174,-10.0000,1.0011,196.7878
-154.92,,3.2751,3.2787,-0.0109,24.4526,66.5633,14.9649,11.9358,10.9592,9.9736,0.0626,0.0000,-10.0000,1.0011,192.4734
-153.92,,3.2751,3.2787,0.0072,24.4526,66.4876,14.9649,11.9358,9.9646,8.9789,0.0616,0.0000,-10.0000,1.0011,188.2219
-152.92,,3.2751,3.2776,-0.0072,24.4526,66.4876,15.9686,11.9358,9.9646,8.9789,0.0606,0.0000,-10.0000,1.0008,184.0538
-151.92,,3.2751,3.2776,-0.0326,24.4526,66.4119,15.9686,11.9358,8.9609,7.9753,0.0623,0.0000,-10.0000,1.0008,180.1078
-150.92,,3.2751,3.2776,-0.0181,24.4526,66.4119,15.9686,11.9358,8.9609,7.9753,0.0608,-0.0405,-10.0000,1.0008,175.9819
-149.92,,3.2751,3.2776,0.0000,24.4526,66.3110,15.9686,11.9358,8.9609,7.9753,0.0606,-0.0405,-10.0000,1.0008,171.6797
-148.92,,3.2751,3.2776,-0.0072,24.4526,66.2353,14.9649,11.9358,8.9609,7.9753,0.0587,-0.0405,-10.0000,1.0008,167.4328
-147.92,,3.2751,3.2776,0.0109,24.4526,66.2353,14.9649,11.9358,9.9555,8.9789,0.0625,-0.0231,-10.0000,1.0008,163.3059
-146.92,,3.2751,3.2776,0.0036,24.4526,66.1343,15.9686,11.9358,9.9555,8.9789,0.0626,-0.0405,-10.0000,1.0008,158.9184
-145.92,,3.2751,3.2776,-0.0109,24.4526,66.1343,15.9686,11.9358,9.9555,8.9789,0.0587,-0.0405,-10.0000,1.0008,154.5159
-144.92,,3.2740,3.2776,0.0362,24.4526,66.0586,14.9649,11.9358,9.9555,8.9789,0.0629,-0.0405,-10.0000,1.0011,150.0534
-143.92,,3.2740,3.2776,0.0253,24.4526,65.9829,14.9649,11.9358,8.9609,8.9789,0.0591,-0.0405,-10.0000,1.0011,145.8459
-142.92,,3.2740,3.2762,0.0434,24.4526,65.9829,14.9649,11.9358,8.9609,8.9789,0.0634,-0.0405,-10.0000,1.0006,141.3759
-141.92,,3.2740,3.2762,0.0434,24.4526,65.9072,14.9649,9.9465,8.9609,8.9789,0.0556,-0.0579,-10.0000,1.0006,136.6744
-140.92,,3.2740,3.2762,0.0181,24.4526,65.9072,13.9522,9.9465,8.9609,8.9789,0.0565,-0.0405,-10.0000,1.0006,132.2653
-139.92,,3.2740,3.2762,0.0181,24.4526,65.8315,13.9522,9.9465,9.9555,7.9753,0.0570,-0.0405,-10.0000,1.0006,127.2797
-138.92,,3.2740,3.2762,0.0109,24.4526,65.7558,12.9575,9.9465,9.9555,7.9753,0.0665,-0.0405,-10.0000,1.0006,122.5697
-137.92,,3.2740,3.2762,0.0181,24.4526,65.7558,12.9575,9.9465,8.9609,7.9753,0.0671,-0.0231,-10.0000,1.0006,117.5841
-136.92,,3.2740,3.2762,-0.0072,24.4526,65.6801,12.9575,9.9465,8.9609,7.9753,0.0664,-0.0405,-10.0000,1.0006,111.9394
-135.92,,3.2740,3.2762,0.0217,24.4526,65.6801,12.9575,9.9465,7.9662,7.9753,0.0663,-0.0405,-10.0000,1.0006,106.8084
-134.92,,3.2740,3.2762,0.0109,24.4526,65.6044,12.9575,9.9465,7.9662,7.9753,0.0660,-0.0405,-10.0000,1.0006,100.4672
-133.92,,3.2740,3.2762,0.0253,24.4526,65.5287,12.9575,9.9465,7.9662,7.9753,0.0501,-0.0405,-10.0000,1.0006,93.9703
-132.92,,3.2740,3.2762,0.0217,24.4526,65.5287,12.9575,9.9465,7.9662,7.9753,0.0674,-0.0405,-10.0000,1.0006,87.7641
-131.92,,3.2740,3.2762,0.0181,24.4526,65.4530,12.9575,9.9465,7.9662,5.9769,0.0484,-0.0405,-10.0000,1.0006,80.4234
-130.92,,3.2740,3.2762,0.0217,24.4526,65.4530,11.9629,9.9465,7.9662,5.9769,0.0576,-0.0405,-10.0000,1.0006,72.8634
-129.92,,3.2740,3.2762,-0.0109,24.4526,65.3773,11.9629,9.9465,6.9625,6.9806,0.0704,-0.0231,-10.0000,1.0006,65.4037
-128.92,,3.2740,3.2762,0.0036,24.4526,65.3016,13.9522,9.9465,6.9625,6.9806,0.0707,-0.0231,-10.0000,1.0006,56.4581
-127.92,,3.2740,3.2751,-0.0145,24.4526,65.3016,13.9522,8.9337,7.9662,5.9769,0.0773,-0.0231,-10.0000,1.0003,47.4919
-126.92,,3.2740,3.2740,-0.0181,24.4526,65.3016,11.9629,8.9337,7.9662,5.9769,0.0679,-0.0231,-10.0000,1.0001,37.3247
-125.92,,3.2740,3.2751,-0.0109,24.4526,65.2007,11.9629,7.9391,5.9679,4.9823,0.0536,-0.0231,-10.0000,1.0001,26.0044
-124.92,,3.2740,3.2751,-0.0109,24.4526,65.2007,7.9662,7.9391,5.9679,4.9823,0.0728,0.0637,97.4580,1.0003,12.7612
-123.92,,3.2227,3.1803,-0.0615,24.4526,65.0997,7.9662,4.9461,3.9605,4.9823,-0.0085,0.6944,99.6548,0.9883,19.5637
-122.92,,3.1377,3.1080,-0.0470,24.4526,65.0997,6.9625,4.9461,3.9605,4.9823,-0.0663,0.5613,99.5860,0.9903,22.8544
-121.92,,3.0700,3.0501,-0.0145,24.4526,65.0240,6.9625,4.9461,3.9605,3.9786,-0.0799,0.3646,99.5576,0.9935,19.8975
-120.92,,3.0132,2.9973,0.0072,24.4526,65.0240,7.9662,4.9461,3.9605,3.9786,-0.0695,0.2720,99.6142,0.9947,14.4291
-119.92,,2.9615,2.9467,-0.0109,24.4526,64.9471,7.9662,3.9424,4.9552,3.9786,-0.0841,0.2141,99.7986,0.9951,5.1028
-118.92,,2.9127,2.8982,0.0181,24.4526,64.8696,7.9662,3.9424,4.9552,3.9786,-0.0902,0.2141,99.7958,0.9956,5.1028
-117.92,,2.8653,2.8519,0.0072,24.4526,64.8696,7.9662,2.9478,2.9659,3.9786,-0.0902,0.2141,99.7975,0.9955,5.1028
-116.92,,2.8186,2.8049,0.0398,24.4526,64.8696,5.9679,2.9478,2.9659,3.9786,-0.0902,0.1910,99.7876,0.9955,5.1028
-115.92,,2.7727,2.7608,0.0760,24.4526,64.7921,5.9679,1.9441,1.9712,3.9786,-0.0902,0.1736,99.8219,0.9955,5.1028
-114.92,,2.7297,2.7170,0.0434,24.4526,64.6887,5.9679,1.9441,1.9712,3.9786,-0.0912,0.1736,99.9754,0.9955,0.0000
-113.92,,2.6866,2.6740,0.0217,24.4526,64.6887,5.9679,1.9441,1.9712,2.9839,-0.0923,0.1736,99.9756,0.9955,0.0000
-112.92,,2.6447,2.6317,0.0217,24.4526,64.6887,5.9679,1.9441,1.9712,2.9839,-0.0932,0.1736,99.9758,0.9955,0.0000
-111.92,,2.6031,2.5915,0.0253,24.4526,64.5854,5.9679,2.9478,1.9712,3.9786,-0.0932,0.1736,99.9760,0.9956,0.0000
-110.92,,2.5637,2.5524,0.0398,24.4526,64.5854,5.9679,2.9478,1.9712,3.9786,-0.0953,0.1563,99.9751,0.9957,0.0000
-109.92,,2.5246,2.5130,0.0362,24.4526,64.5079,5.9679,1.9441,1.9712,2.9839,-0.0943,0.1563,99.9751,0.9957,0.0000
-108.92,,2.4866,2.4761,0.0470,24.4526,64.4304,6.9625,1.9441,1.9712,2.9839,-0.0943,0.1563,99.9753,0.9958,0.0000
-107.92,,2.4497,2.4385,0.0181,24.4526,64.4304,6.9625,2.9478,1.9712,2.9839,-0.0943,0.1563,99.9755,0.9958,0.0000
-106.92,,2.4136,2.4027,0.0109,24.4526,64.4304,5.9679,2.9478,1.9712,2.9839,-0.0943,0.1563,99.9757,0.9956,0.0000
-105.92,,2.3788,2.3673,0.0109,24.4526,64.3529,5.9679,2.9478,2.9659,3.9786,-0.0943,0.1563,99.9758,0.9956,0.0000
-104.92,,2.3445,2.3333,0.0109,24.4526,64.2754,5.9679,2.9478,2.9659,3.9786,-0.0943,0.1563,99.9760,0.9956,0.0000
-103.92,,2.3094,2.2993,0.0181,24.4526,64.2754,5.9679,3.9424,1.9622,3.9786,-0.0943,0.1331,99.9743,0.9958,0.0000
-102.92,,2.2772,2.2667,0.0289,24.4526,64.1979,5.9679,3.9424,1.9622,3.9786,-0.0943,0.1331,99.9744,0.9956,0.0000
-101.92,,2.2436,2.2342,0.0181,24.4526,64.1979,5.9679,2.9478,1.9622,3.9786,-0.0943,0.1331,99.9746,0.9959,0.0000
-100.92,,2.2125,2.2034,0.0470,24.4526,64.1204,5.9679,2.9478,1.9622,3.9786,-0.0943,0.1331,99.9748,0.9961,0.0000
-99.92,,2.1817,2.1719,0.0362,24.4526,64.0429,5.9679,3.9424,1.9622,3.9786,-0.0943,0.1157,99.9732,0.9958,0.0000
-98.92,,2.1502,2.1412,0.0289,24.4526,64.0429,5.9679,3.9424,1.9622,3.9786,-0.0943,0.1157,99.9733,0.9960,0.0000
-97.92,,2.1202,2.1115,0.0217,24.4526,63.9662,5.9679,2.9478,1.9622,3.9786,-0.0943,0.1157,99.9735,0.9957,0.0000
-96.92,,2.0917,2.0826,0.0217,24.4526,63.9662,5.9679,2.9478,1.9622,3.9786,-0.0943,0.1157,99.9737,0.9958,0.0000
-95.92,,2.0620,2.0533,0.0109,24.4526,63.8905,5.9679,2.9478,1.9622,3.9786,-0.0943,0.1157,99.9739,0.9959,0.0000
-94.92,,2.0334,2.0247,0.0072,24.4526,63.8905,5.9679,2.9478,1.9622,3.9786,-0.0943,0.1157,99.9740,0.9956,0.0000
-93.92,,2.0063,1.9958,0.0036,24.4526,63.7895,5.9679,2.9478,1.9622,1.9893,-0.0943,0.1157,99.9742,0.9955,0.0000
-92.92,,1.9784,1.9687,0.0362,24.4526,63.7895,5.9679,2.9478,1.9622,1.9893,-0.0943,0.1157,99.9744,0.9956,0.0000
-91.92,,1.9506,1.9416,-0.0181,24.3751,63.7138,5.9679,3.9424,1.9622,3.9786,-0.0943,0.0984,99.9736,0.9956,0.0000
-90.92,,1.9242,1.9159,0.0181,24.3751,63.7138,4.9732,3.9424,1.9622,3.9786,-0.0943,0.1157,99.9743,0.9957,0.0000
-89.92,,1.8981,1.8891,0.0072,24.3751,63.6129,4.9732,2.9478,1.9622,2.9839,-0.0943,0.1157,99.9749,0.9958,0.0000
-88.92,,1.8725,1.8638,-0.0145,24.3751,63.6129,5.9679,2.9478,1.9622,2.9839,-0.0932,0.1157,99.9751,0.9959,0.0000
-87.92,,1.8475,1.8385,-0.0145,24.3751,63.5372,5.9679,2.9478,1.9622,2.9839,-0.0952,0.0984,99.9736,0.9958,0.0000
-86.92,,1.8222,1.8132,-0.0072,24.3751,63.5372,4.9732,2.9478,1.9622,2.9839,-0.0943,0.1157,99.9750,0.9957,0.0000
-85.92,,1.7983,1.7893,0.0072,24.3751,63.4615,4.9732,2.9478,1.9622,2.9839,-0.0943,0.1157,99.9756,0.9958,0.0000
-84.92,,1.7734,1.7661,0.0181,24.3751,63.3605,4.9732,2.9478,1.9622,2.9839,-0.0943,0.1157,99.9757,0.9958,0.0000
-83.92,,1.7499,1.7423,0.0181,24.3751,63.3605,4.9732,2.9478,1.9622,3.9786,-0.0943,0.1157,99.9759,0.9958,0.0000
-82.92,,1.7263,1.7191,0.0253,24.3751,63.3605,5.9679,2.9478,1.9622,3.9786,-0.0932,0.0984,99.9740,0.9958,0.0000
-81.92,,1.7046,1.6956,0.0217,24.3751,63.2596,5.9679,2.9478,1.9622,3.9786,-0.0932,0.0984,99.9742,0.9955,0.0000
-80.92,,1.6819,1.6739,0.0181,24.3751,63.2596,4.9732,2.9478,1.9622,3.9786,-0.0943,0.0984,99.9743,0.9956,0.0000
-79.92,,1.6594,1.6518,0.0072,24.3751,63.1839,4.9732,2.9478,1.9622,3.9786,-0.0943,0.0984,99.9745,0.9955,0.0000
-78.92,,1.6377,1.6301,-0.0326,24.3751,63.1082,4.9732,2.9478,1.9622,3.9786,-0.0943,0.0984,99.9747,0.9955,0.0000
-77.92,,1.6160,1.6088,-0.0145,24.3751,63.1082,4.9732,2.9478,1.9622,3.9786,-0.0932,0.0984,99.9748,0.9955,0.0000
-76.92,,1.5940,1.5867,0.0000,24.3751,63.0325,4.9732,2.9478,1.9622,3.9786,-0.0932,0.0984,99.9750,0.9954,0.0000
-75.92,,1.5741,1.5654,0.0109,24.2975,63.0325,4.9732,2.9478,1.9622,3.9786,-0.0932,0.0984,99.9752,0.9955,0.0000
-74.92,,1.5527,1.5451,-0.0145,24.2975,62.9316,4.9732,2.9478,1.9622,3.9786,-0.0932,0.0984,99.9753,0.9955,0.0000
-73.92,,1.5325,1.5252,-0.0109,24.2975,62.8559,4.9732,2.9478,1.9622,3.9786,-0.0932,0.0984,99.9755,0.9957,0.0000
-72.92,,1.5119,1.5054,-0.0434,24.2975,62.8559,4.9732,2.9478,1.9622,3.9786,-0.0932,0.0984,99.9756,0.9955,0.0000
-71.92,,1.4927,1.4847,0.0036,24.2975,62.8559,4.9732,2.9478,1.9622,2.9839,-0.0932,0.0579,99.9709,0.9954,0.0000
-70.92,,1.4728,1.4656,0.0072,24.2975,62.7549,4.9732,2.9478,1.9622,2.9839,-0.0932,0.0579,99.9686,0.9956,0.0000
-69.92,,1.4533,1.4460,0.0036,24.2975,62.6792,4.9732,3.9424,1.9622,3.9786,-0.0932,0.0752,99.9726,0.9956,0.0000
-68.92,,1.4348,1.4280,0.0000,24.2975,62.6792,4.9732,3.9424,1.9622,3.9786,-0.0932,0.0926,99.9743,0.9957,0.0000
-67.92,,1.4160,1.4095,-0.0072,24.2975,62.6035,4.9732,2.9478,1.9622,3.9786,-0.0932,0.0752,99.9747,0.9959,0.0000
-66.92,,1.3968,1.3914,-0.0181,24.2975,62.6035,4.9732,2.9478,1.9622,3.9786,-0.0932,0.0752,99.9732,0.9957,0.0000
-65.92,,1.3791,1.3719,0.0253,24.2975,62.5278,4.9732,2.9478,1.9622,3.9786,-0.0932,0.0752,99.9733,0.9954,0.0000
-64.92,,1.3610,1.3538,0.0253,24.2200,62.4269,4.9732,2.9478,1.9622,3.9786,-0.0932,0.0752,99.9735,0.9956,0.0000
-63.92,,1.3426,1.3372,0.0072,24.2200,62.4269,4.9732,2.9478,1.9622,2.9839,-0.0932,0.0752,99.9737,0.9955,0.0000
-62.92,,1.3256,1.3191,-0.0072,24.2200,62.3512,4.9732,2.9478,1.9622,2.9839,-0.0932,0.0752,99.9738,0.9954,0.0000
-61.92,,1.3086,1.3014,-0.0072,24.2200,62.3512,4.9732,3.9424,1.9622,3.9786,-0.0932,0.0752,99.9740,0.9955,0.0000
-60.92,,1.2920,1.2847,-0.0072,24.2200,62.2755,4.9732,3.9424,1.9622,3.9786,-0.0932,0.0926,99.9767,0.9952,0.0000
-59.92,,1.2739,1.2677,-0.0109,24.2200,62.2755,4.9732,3.9424,1.9622,1.9893,-0.0932,0.0752,99.9755,0.9952,0.0000
-58.92,,1.2580,1.2507,0.0398,24.2200,62.1746,4.9732,3.9424,1.9622,1.9893,-0.0932,0.0752,99.9745,0.9952,0.0000
-57.92,,1.2413,1.2341,0.0253,24.1425,62.0988,4.9732,2.9478,1.9622,2.9839,-0.0932,0.0579,99.9711,0.9950,0.0000
-56.92,,1.2254,1.2178,0.0289,24.1425,62.0988,4.9732,2.9478,1.9622,2.9839,-0.0932,0.0579,99.9712,0.9950,0.0000
-55.92,,1.2088,1.2019,0.0253,24.1425,62.0231,4.9732,3.9424,1.9622,2.9839,-0.0932,0.0579,99.9714,0.9951,0.0000
-54.92,,1.1925,1.1863,0.0072,24.1425,62.0231,4.9732,3.9424,1.9622,2.9839,-0.0932,0.0579,99.9716,0.9953,0.0000
-53.92,,1.1766,1.1708,-0.0253,24.1425,61.9474,4.9732,3.9424,1.9622,2.9839,-0.0932,0.0752,99.9749,0.9953,0.0000
-52.92,,1.1621,1.1563,0.0036,24.1425,61.8465,4.9732,3.9424,1.9622,2.9839,-0.0932,0.0752,99.9754,0.9952,0.0000
-51.92,,1.1476,1.1404,-0.0145,24.1425,61.8465,4.9732,2.9478,1.9622,3.9786,-0.0932,0.0579,99.9722,0.9951,0.0000
-50.92,,1.1321,1.1259,-0.0072,24.0650,61.7708,4.9732,2.9478,1.9622,3.9786,-0.0914,0.0579,99.9723,0.9953,0.0000
-49.92,,1.1176,1.1115,-0.0181,24.0650,61.7708,4.9732,3.9424,1.9622,2.9839,-0.0914,0.0579,99.9725,0.9952,0.0000
-48.92,,1.1032,1.0970,-0.0109,24.0650,61.6699,4.9732,3.9424,1.9622,2.9839,-0.0932,0.0579,99.9726,0.9952,0.0000
-47.92,,1.0887,1.0825,-0.0543,24.0650,61.5942,4.9732,2.9478,1.9622,1.9893,-0.0932,0.0752,99.9760,0.9951,0.0000
-46.92,,1.0753,1.0681,-0.0145,24.0650,61.5942,4.9732,2.9478,1.9622,1.9893,-0.0932,0.0752,99.9763,0.9946,0.0000
-45.92,,1.0608,1.0550,-0.0289,24.0650,61.5185,4.9732,2.9478,1.9622,2.9839,-0.0912,0.0579,99.9738,0.9949,0.0000
-44.92,,1.0478,1.0406,-0.0145,24.0650,61.5185,4.9732,2.9478,1.9622,2.9839,-0.0912,0.0579,99.9733,0.9947,0.0000
-43.92,,1.0333,1.0283,-0.0289,23.9878,61.4428,4.9732,2.9478,1.9622,2.9839,-0.0912,0.0579,99.9734,0.9947,0.0000
-42.92,,1.0211,1.0153,-0.0145,23.9878,61.3418,4.9732,2.9478,1.9622,2.9839,-0.0912,0.0579,99.9736,0.9945,0.0000
-41.92,,1.0066,1.0019,-0.0072,23.9878,61.3418,4.9732,3.9424,1.9622,3.9786,-0.0922,0.0579,99.9738,0.9949,0.0000
-40.92,,0.9946,0.9885,0.0072,23.9878,61.2661,4.9732,3.9424,1.9622,3.9786,-0.0912,0.0579,99.9739,0.9948,0.0000
-39.92,,0.9813,0.9755,0.0000,23.9878,61.2661,4.9732,3.9424,1.9622,2.9839,-0.0912,0.0579,99.9741,0.9947,0.0000
-38.92,,0.9693,0.9632,0.0398,23.9878,61.1652,3.9605,3.9424,1.9622,2.9839,-0.0912,0.0579,99.9742,0.9946,0.0000
-37.92,,0.9574,0.9512,0.0362,23.9878,61.0895,3.9605,3.9424,1.9622,1.9893,-0.0912,0.0579,99.9744,0.9946,0.0000
-36.92,,0.9440,0.9393,0.0217,23.9121,61.0895,3.9605,3.9424,1.9622,1.9893,-0.0912,0.0579,99.9745,0.9948,0.0000
-35.92,,0.9321,0.9270,0.0036,23.9121,61.0138,3.9605,2.9478,1.9622,1.9893,-0.0912,0.0405,99.9703,0.9948,0.0000
-34.92,,0.9212,0.9140,0.0036,23.9121,61.0138,3.9605,2.9478,1.9622,1.9893,-0.0912,0.0579,99.9746,0.9938,0.0000
-33.92,,0.9089,0.9031,-0.0289,23.9121,60.8591,3.9605,2.9478,2.9659,1.9893,-0.0912,0.0926,99.9787,0.9939,0.0000
-32.92,,0.8970,0.8908,-0.0326,23.9121,60.8591,4.9732,2.9478,2.9659,1.9893,-0.0912,0.0752,99.9783,0.9937,0.0000
-31.92,,0.8861,0.8800,-0.0470,23.8364,60.7816,4.9732,2.9478,1.9622,1.9893,-0.0912,0.0405,99.9712,0.9938,0.0000
-30.92,,0.8742,0.8681,-0.0904,23.8364,60.7816,4.9732,2.9478,1.9622,1.9893,-0.0912,0.0405,99.9706,0.9937,0.0000
-29.92,,0.8634,0.8572,-0.0434,23.8364,60.7041,4.9732,2.9478,1.9622,1.9893,-0.0912,0.0405,99.9708,0.9942,0.0000
-28.92,,0.8511,0.8464,-0.0434,23.8364,60.6266,3.9605,2.9478,1.9622,1.9893,-0.0912,0.0405,99.9709,0.9945,0.0000
-27.92,,0.8402,0.8355,-0.0181,23.8364,60.6266,3.9605,2.9478,1.9622,1.9893,-0.0912,0.0579,99.9758,0.9947,0.0000
-26.92,,0.8294,0.8247,-0.0362,23.8364,60.5491,2.9659,2.9478,1.9622,1.9893,-0.0912,0.0579,99.9760,0.9942,0.0000
-25.92,,0.8185,0.8138,-0.0326,23.7607,60.5491,2.9659,3.9424,1.9622,1.9893,-0.0912,0.0752,99.9789,0.9944,0.0000
-24.92,,0.8091,0.8040,-0.0687,23.7607,60.4457,2.9659,3.9424,1.9622,1.9893,-0.0912,0.0579,99.9763,0.9947,0.0000
-23.92,,0.7982,0.7932,-0.0470,23.7607,60.3682,2.9659,3.9424,1.9622,1.9893,-0.0912,0.0405,99.9723,0.9947,0.0000
-22.92,,0.7874,0.7823,-0.0181,23.7607,60.3682,4.9732,3.9424,1.9622,1.9893,-0.0912,0.0405,99.9720,0.9949,0.0000
-21.92,,0.7776,0.7729,-0.0181,23.7607,60.2907,4.9732,3.9424,1.9622,1.9893,-0.0912,0.0405,99.9721,0.9946,0.0000
-20.92,,0.7679,0.7621,0.0109,23.6850,60.2132,2.9659,3.9424,1.9622,1.9893,-0.0912,0.0405,99.9723,0.9940,0.0000
-19.92,,0.7570,0.7523,0.0289,23.6850,60.2132,2.9659,3.9424,1.9622,1.9893,-0.0912,0.0405,99.9724,0.9939,0.0000
-18.92,,0.7476,0.7425,0.0181,23.6850,60.1357,4.9552,3.9424,1.9622,1.9893,-0.0912,0.0405,99.9726,0.9940,0.0000
-17.92,,0.7378,0.7331,0.0543,23.6850,60.0582,4.9552,2.9478,1.9622,1.9893,-0.0912,0.0405,99.9728,0.9943,0.0000
-16.92,,0.7281,0.7234,0.0543,23.6850,60.0582,2.9659,2.9478,1.9622,1.9893,-0.0912,0.0405,99.9729,0.9945,0.0000
-15.92,,0.7187,0.7136,0.0289,23.6093,59.9559,2.9659,2.9478,1.9622,1.9893,-0.0912,0.0405,99.9731,0.9944,0.0000
-14.92,,0.7089,0.7053,0.0289,23.6093,59.9559,4.9732,2.9478,1.9622,1.9893,-0.0912,0.0347,99.9684,0.9945,0.0000
-13.92,,0.7006,0.6955,0.0470,23.6093,59.8802,4.9732,2.9478,1.9622,1.9893,-0.0912,0.0347,99.9712,0.9944,0.0000
-12.92,,0.6908,0.6861,0.0289,23.6093,59.8045,3.9605,2.9478,1.9622,1.9893,-0.0912,0.0347,99.9714,0.9945,0.0000
-11.92,,0.6825,0.6774,0.0362,23.6093,59.8045,3.9605,2.9478,1.9622,1.9893,-0.0912,0.0347,99.9716,0.9944,0.0000
-10.92,,0.6727,0.6691,0.0543,23.5336,59.7288,3.9605,2.9478,1.9622,1.9893,-0.0912,0.0347,99.9717,0.9944,0.0000
-9.92,,0.6644,0.6594,0.0543,23.5336,59.6531,3.9605,2.9478,1.9622,1.9893,-0.0912,0.0347,99.9660,0.9939,0.0000
-8.92,,0.6557,0.6510,0.0434,23.5336,59.5774,3.9605,2.9478,1.9622,1.9893,-0.0912,0.0347,99.9721,0.9941,0.0000
-7.92,,0.6474,0.6427,0.0036,23.5336,59.5774,3.9605,2.9478,1.9622,1.9893,-0.0912,0.0347,99.9710,0.9939,0.0000
-6.92,,0.6391,0.6340,-0.0506,23.4579,59.5017,2.9659,2.9478,1.9622,1.9893,-0.0912,0.0347,99.9724,0.9933,0.0000
-5.92,,0.6304,0.6246,0.0362,23.4579,59.5017,2.9659,2.9478,2.9659,2.9839,-0.0902,0.0579,99.9785,0.9931,0.0000
-4.92,,0.6221,0.6174,-0.0109,23.4579,59.4260,3.9605,2.9478,2.9659,2.9839,-0.0902,0.0405,99.9748,0.9938,0.0000
-3.92,,0.6138,0.6087,0.0289,23.4579,59.3250,3.9605,2.9478,1.9622,1.9893,-0.0912,0.0405,99.9758,0.9939,0.0000
-2.92,,0.6051,0.6015,0.0109,23.4579,59.3250,4.9732,2.9478,1.9622,1.9893,-0.0902,0.0405,99.9750,0.9939,0.0000
-1.92,,0.5979,0.5932,0.0036,23.3822,59.2494,4.9732,3.9424,1.9622,1.9893,-0.0902,0.0405,99.9752,0.9939,0.0000
